ClusteringCoefficient,Dataset
0.295743,Ovarian
0.251567,Ovarian
0.283098,Ovarian
0.331793,Ovarian
0.277702,Ovarian
0.328512,Ovarian
0.287474,Ovarian
0.356731,Ovarian
0.548750,Ovarian
0.328269,Ovarian
0.352272,Ovarian
0.283112,Ovarian
0.342052,Ovarian
0.298971,Ovarian
0.268652,Ovarian
0.290017,Ovarian
0.336735,Ovarian
0.509073,Ovarian
0.272432,Ovarian
0.398211,Ovarian
0.455996,Ovarian
0.529067,Ovarian
0.342623,Ovarian
0.595862,Ovarian
0.466403,Ovarian
0.549001,Ovarian
0.535822,Ovarian
0.313370,Ovarian
0.332035,Ovarian
0.348114,Ovarian
0.353875,Ovarian
0.460308,Ovarian
0.406059,Ovarian
0.327545,Ovarian
0.432864,Ovarian
0.246296,Ovarian
0.422080,Ovarian
0.462295,Ovarian
0.428770,Ovarian
0.428471,Ovarian
0.447111,Ovarian
0.265957,Ovarian
0.521343,Ovarian
0.367199,Ovarian
0.531283,Ovarian
0.317720,Ovarian
0.414805,Ovarian
0.432110,Ovarian
0.536690,Ovarian
0.247121,Ovarian
0.291635,Ovarian
0.509317,Ovarian
0.561534,Ovarian
0.616279,Ovarian
0.483652,Ovarian
0.562922,Ovarian
0.451579,Ovarian
0.409117,Ovarian
0.288254,Ovarian
0.489860,Ovarian
0.270126,Ovarian
0.434574,Ovarian
0.446053,Ovarian
0.400822,Ovarian
0.238475,Ovarian
0.528293,Ovarian
0.359902,Ovarian
0.502834,Ovarian
0.493597,Ovarian
0.503939,Ovarian
0.374317,Ovarian
0.382173,Ovarian
0.515895,Ovarian
0.289617,Ovarian
0.453839,Ovarian
0.286869,Ovarian
0.492833,Ovarian
0.315108,Ovarian
0.409256,Ovarian
0.479871,Ovarian
0.349694,Ovarian
0.302662,Ovarian
0.689924,Ovarian
0.284470,Ovarian
0.471148,Ovarian
0.525913,Ovarian
0.497980,Ovarian
0.444404,Ovarian
0.375633,Ovarian
0.395056,Ovarian
0.389877,Ovarian
0.248478,Ovarian
0.455630,Ovarian
0.209524,Ovarian
0.182745,Ovarian
0.206410,Ovarian
0.339234,Ovarian
0.523010,Ovarian
0.166667,Ovarian
0.324123,Ovarian
0.391409,Ovarian
0.557619,Ovarian
0.467219,Ovarian
0.370900,Ovarian
0.380408,Ovarian
0.269462,Ovarian
0.478403,Ovarian
0.365179,Ovarian
0.468842,Ovarian
0.521016,Ovarian
0.472602,Ovarian
0.447796,Ovarian
0.174747,Ovarian
0.490698,Ovarian
0.469825,Ovarian
0.343008,Ovarian
0.304452,Ovarian
0.520795,Ovarian
0.215986,Ovarian
0.427323,Ovarian
0.247312,Ovarian
0.540522,Ovarian
0.388395,Ovarian
0.419109,Ovarian
0.418343,Ovarian
0.278697,Ovarian
0.325333,Ovarian
0.193333,Ovarian
0.396986,Ovarian
0.228571,Ovarian
0.458087,Ovarian
0.475613,Ovarian
0.502632,Ovarian
0.246154,Ovarian
0.513564,Ovarian
0.483605,Ovarian
0.435359,Ovarian
0.408204,Ovarian
0.275871,Ovarian
0.519162,Ovarian
0.281516,Ovarian
0.521407,Ovarian
0.257874,Ovarian
0.418792,Ovarian
0.527254,Ovarian
0.335403,Ovarian
0.378404,Ovarian
0.450575,Ovarian
0.411134,Ovarian
0.533298,Ovarian
0.246275,Ovarian
0.428160,Ovarian
0.351334,Ovarian
0.380310,Ovarian
0.448222,Ovarian
0.464093,Ovarian
0.247482,Ovarian
0.338231,Ovarian
0.531676,Ovarian
0.541130,Ovarian
0.536701,Ovarian
0.501126,Ovarian
0.324285,Ovarian
0.378822,Ovarian
0.307394,Ovarian
0.320396,Ovarian
0.189841,Ovarian
0.464567,Ovarian
0.546581,Ovarian
0.628991,Ovarian
0.446555,Ovarian
0.155918,Ovarian
0.394605,Ovarian
0.361048,Ovarian
0.235535,Ovarian
0.353481,Ovarian
0.322980,Ovarian
0.476716,Ovarian
0.601868,Ovarian
0.171429,Ovarian
0.389189,Ovarian
0.298888,Ovarian
0.373801,Ovarian
0.551792,Ovarian
0.528080,Ovarian
0.516124,Ovarian
0.469019,Ovarian
0.316817,Ovarian
0.332564,Ovarian
0.367201,Ovarian
0.441567,Ovarian
0.297401,Ovarian
0.623445,Ovarian
0.316435,Ovarian
0.389895,Ovarian
0.272829,Ovarian
0.313806,Ovarian
0.487654,Ovarian
0.264151,Ovarian
0.209290,Ovarian
0.209220,Ovarian
0.491201,Ovarian
0.350105,Ovarian
0.277190,Ovarian
0.333333,Ovarian
0.405677,Ovarian
0.453566,Ovarian
0.390533,Ovarian
0.330121,Ovarian
0.510390,Ovarian
0.377256,Ovarian
0.441401,Ovarian
0.419895,Ovarian
0.327606,Ovarian
0.411435,Ovarian
0.350751,Ovarian
0.341929,Ovarian
0.382975,Ovarian
0.379697,Ovarian
0.310511,Ovarian
0.355510,Ovarian
0.523422,Ovarian
0.430857,Ovarian
0.360257,Ovarian
0.343746,Ovarian
0.298643,Ovarian
0.408588,Ovarian
0.552490,Ovarian
0.246068,Ovarian
0.309792,Ovarian
0.221224,Ovarian
0.349845,Ovarian
0.428063,Ovarian
0.373457,Ovarian
0.231135,Ovarian
0.315098,Ovarian
0.294624,Ovarian
0.272727,Ovarian
0.357099,Ovarian
0.370724,Ovarian
0.413475,Ovarian
0.252405,Ovarian
0.221228,Ovarian
0.275817,Ovarian
0.358974,Ovarian
0.480683,Ovarian
0.262672,Ovarian
0.517982,Ovarian
0.472316,Ovarian
0.418337,Ovarian
0.490185,Ovarian
0.374740,Ovarian
0.422661,Ovarian
0.425979,Ovarian
0.269811,Ovarian
0.337163,Ovarian
0.405360,Ovarian
0.442148,Ovarian
0.621359,Ovarian
0.394811,Ovarian
0.316982,Ovarian
0.470458,Ovarian
0.577534,Ovarian
0.197628,Ovarian
0.456235,Ovarian
0.421225,Ovarian
0.385752,Ovarian
0.334528,Ovarian
0.572018,Ovarian
0.433448,Ovarian
0.389156,Ovarian
0.185284,Ovarian
0.252525,Ovarian
0.365217,Ovarian
0.431860,Ovarian
0.488602,Ovarian
0.503990,Ovarian
0.211983,Ovarian
0.537412,Ovarian
0.314220,Ovarian
0.421460,Ovarian
0.311454,Ovarian
0.395990,Ovarian
0.295055,Ovarian
0.457321,Ovarian
0.435562,Ovarian
0.423080,Ovarian
0.400036,Ovarian
0.477122,Ovarian
0.346498,Ovarian
0.442654,Ovarian
0.460225,Ovarian
0.438084,Ovarian
0.459499,Ovarian
0.414379,Ovarian
0.387184,Ovarian
0.294771,Ovarian
0.314595,Ovarian
0.523394,Ovarian
0.388739,Ovarian
0.307983,Ovarian
0.417462,Ovarian
0.413864,Ovarian
0.510814,Ovarian
0.384829,Ovarian
0.275492,Ovarian
0.443234,Ovarian
0.447238,Ovarian
0.356053,Ovarian
0.627541,Ovarian
0.605682,Ovarian
0.618462,Ovarian
0.465331,Ovarian
0.498683,Ovarian
0.314243,Ovarian
0.366408,Ovarian
0.338235,Ovarian
0.415562,Ovarian
0.174107,Ovarian
0.441095,Ovarian
0.691023,Ovarian
0.339802,Ovarian
0.250378,Ovarian
0.487678,Ovarian
0.258544,Ovarian
0.329030,Ovarian
0.482324,Ovarian
0.406499,Ovarian
0.316823,Ovarian
0.291835,Ovarian
0.420670,Ovarian
0.339125,Ovarian
0.430710,Ovarian
0.545164,Ovarian
0.105413,Ovarian
0.542685,Ovarian
0.365133,Ovarian
0.426487,Ovarian
0.252747,Ovarian
0.342631,Ovarian
0.348021,Ovarian
0.313854,Ovarian
0.372360,Ovarian
0.385881,Ovarian
0.297834,Ovarian
0.373744,Ovarian
0.386555,Ovarian
0.376028,Ovarian
0.511170,Ovarian
0.173958,Ovarian
0.399698,Ovarian
0.398162,Ovarian
0.432275,Ovarian
0.416968,Ovarian
0.504946,Ovarian
0.364332,Ovarian
0.314015,Ovarian
0.387391,Ovarian
0.276836,Ovarian
0.629260,Ovarian
0.279371,Ovarian
0.428034,Ovarian
0.555563,Ovarian
0.234612,Ovarian
0.602041,Ovarian
0.394043,Ovarian
0.131401,Ovarian
0.339394,Ovarian
0.399528,Ovarian
0.343241,Ovarian
0.421568,Ovarian
0.494646,Ovarian
0.306822,Ovarian
0.479480,Ovarian
0.435827,Ovarian
0.383838,Ovarian
0.499631,Ovarian
0.465082,Ovarian
0.412197,Ovarian
0.518435,Ovarian
0.332616,Ovarian
0.523379,Ovarian
0.379425,Ovarian
0.449504,Ovarian
0.411243,Ovarian
0.490792,Ovarian
0.321179,Ovarian
0.294294,Ovarian
0.330888,Ovarian
0.440945,Ovarian
0.495286,Ovarian
0.597483,Ovarian
0.380326,Ovarian
0.291886,Ovarian
0.373226,Ovarian
0.351998,Ovarian
0.441071,Ovarian
0.237255,Ovarian
0.437369,Ovarian
0.357348,Ovarian
0.378808,Ovarian
0.435811,Ovarian
0.429675,Ovarian
0.463121,Ovarian
0.295869,Ovarian
0.612535,Ovarian
0.350804,Ovarian
0.498967,Ovarian
0.404381,Ovarian
0.393148,Ovarian
0.454968,Ovarian
0.413132,Ovarian
0.257468,Ovarian
0.414139,Ovarian
0.423647,Ovarian
0.420179,Ovarian
0.508474,Ovarian
0.370304,Ovarian
0.516696,Ovarian
0.221508,Ovarian
0.430145,Ovarian
0.642556,Ovarian
0.280952,Ovarian
0.488703,Ovarian
0.357357,Ovarian
0.336492,Ovarian
0.572794,Ovarian
0.486613,Ovarian
0.217262,Ovarian
0.518563,Ovarian
0.332505,Ovarian
0.639780,Ovarian
0.245666,Ovarian
0.425501,Ovarian
0.287264,Ovarian
0.590976,Ovarian
0.363832,Ovarian
0.639010,Ovarian
0.503982,Ovarian
0.396036,Ovarian
0.349058,Ovarian
0.515949,Ovarian
0.293860,Ovarian
0.447893,Ovarian
0.339538,Ovarian
0.176136,Ovarian
0.471726,Ovarian
0.341730,Ovarian
0.153846,Ovarian
0.500847,Ovarian
0.526230,Ovarian
0.430334,Ovarian
0.326090,Ovarian
0.461422,Ovarian
0.243064,Ovarian
0.537732,Ovarian
0.531315,Ovarian
0.213290,Ovarian
0.351099,Ovarian
0.305178,Ovarian
0.504641,Ovarian
0.263493,Ovarian
0.562271,Ovarian
0.412034,Ovarian
0.473471,Ovarian
0.503909,Ovarian
0.241751,Ovarian
0.456375,Ovarian
0.279415,Ovarian
0.472664,Ovarian
0.340102,Ovarian
0.338139,Ovarian
0.541400,Ovarian
0.358893,Ovarian
0.208537,Ovarian
0.511220,Ovarian
0.303132,Ovarian
0.344664,Ovarian
0.349358,Ovarian
0.477877,Ovarian
0.484852,Ovarian
0.326797,Ovarian
0.351456,Ovarian
0.417746,Ovarian
0.320198,Ovarian
0.423245,Ovarian
0.343759,Ovarian
0.325713,Ovarian
0.310321,Ovarian
0.355581,Ovarian
0.327191,Ovarian
0.353083,Ovarian
0.238704,Ovarian
0.430195,Ovarian
0.430551,Ovarian
0.229790,Ovarian
0.389707,Ovarian
0.376789,Ovarian
0.438878,Ovarian
0.362976,Ovarian
0.193590,Ovarian
0.272608,Ovarian
0.443275,Ovarian
0.362095,Ovarian
0.287740,Ovarian
0.400140,Ovarian
0.286296,Ovarian
0.310360,Ovarian
0.487329,Ovarian
0.434364,Ovarian
0.305131,Ovarian
0.490286,Ovarian
0.371074,Ovarian
0.395874,Ovarian
0.396141,Ovarian
0.415892,Ovarian
0.359204,Ovarian
0.357920,Ovarian
0.234807,Ovarian
0.333302,Ovarian
0.177011,Ovarian
0.404034,Ovarian
0.420457,Ovarian
0.225397,Ovarian
0.450020,Ovarian
0.261345,Ovarian
0.290007,Ovarian
0.414058,Ovarian
0.457775,Ovarian
0.356742,Ovarian
0.383622,Ovarian
0.336694,Ovarian
0.278770,Ovarian
0.469217,Ovarian
0.392236,Ovarian
0.280808,Ovarian
0.807121,Ovarian
0.518652,Ovarian
0.472122,Ovarian
0.475874,Ovarian
0.513750,Ovarian
0.250284,Ovarian
0.476167,Ovarian
0.547539,Ovarian
0.294582,Ovarian
0.438353,Ovarian
0.280928,Ovarian
0.622564,Ovarian
0.663388,Ovarian
0.615506,Ovarian
0.424731,Ovarian
0.359241,Ovarian
0.385978,Ovarian
0.497356,Ovarian
0.278003,Ovarian
0.375733,Ovarian
0.424825,Ovarian
0.306143,Ovarian
0.285441,Ovarian
0.435027,Ovarian
0.469976,Ovarian
0.209662,Ovarian
0.441472,Ovarian
0.436543,Ovarian
0.378190,Ovarian
0.423126,Ovarian
0.503038,Ovarian
0.253968,Ovarian
0.405294,Ovarian
0.425504,Ovarian
0.400347,Ovarian
0.431311,Ovarian
0.332396,Ovarian
0.537078,Ovarian
0.404508,Ovarian
0.435689,Ovarian
0.485723,Ovarian
0.458741,Ovarian
0.398821,Ovarian
0.416984,Ovarian
0.498974,Ovarian
0.607842,Ovarian
0.344547,Ovarian
0.470518,Ovarian
0.360258,Ovarian
0.498060,Ovarian
0.233333,Ovarian
0.434119,Ovarian
0.534771,Ovarian
0.378334,Ovarian
0.233989,Ovarian
0.353267,Ovarian
0.604782,Ovarian
0.408497,Ovarian
0.441819,Ovarian
0.288387,Ovarian
0.436275,Ovarian
0.195207,Ovarian
0.269006,Ovarian
0.309938,Ovarian
0.266346,Ovarian
0.364084,Ovarian
0.523916,Ovarian
0.607162,Ovarian
0.267206,Ovarian
0.465751,Ovarian
0.393965,Ovarian
0.505164,Ovarian
0.449518,Ovarian
0.331890,Ovarian
0.426826,Ovarian
0.306546,Ovarian
0.156078,Ovarian
0.349080,Ovarian
0.324259,Ovarian
0.349522,Ovarian
0.278055,Ovarian
0.629922,Ovarian
0.392345,Ovarian
0.426272,Ovarian
0.390462,Ovarian
0.090909,Ovarian
0.212121,Ovarian
0.382648,Ovarian
0.409784,Ovarian
0.538205,Ovarian
0.310492,Ovarian
0.332720,Ovarian
0.672767,Ovarian
0.486154,Ovarian
0.490818,Ovarian
0.250962,Ovarian
0.385105,Ovarian
0.184089,Ovarian
0.323534,Ovarian
0.578276,Ovarian
0.523757,Ovarian
0.438888,Ovarian
0.402135,Ovarian
0.224975,Ovarian
0.383022,Ovarian
0.335148,Ovarian
0.499678,Ovarian
0.667425,Ovarian
0.262821,Ovarian
0.330740,Ovarian
0.319663,Ovarian
0.447833,Ovarian
0.529186,Ovarian
0.407343,Ovarian
0.410126,Ovarian
0.267206,Ovarian
0.393443,Ovarian
0.165733,Ovarian
0.172414,Ovarian
0.401858,Ovarian
0.475244,Ovarian
0.274364,Ovarian
0.394100,Ovarian
0.267340,Ovarian
0.301580,Ovarian
0.513340,Ovarian
0.299040,Ovarian
0.289887,Ovarian
0.366244,Ovarian
0.441621,Ovarian
0.466625,Ovarian
0.296526,Ovarian
0.457751,Ovarian
0.245916,Ovarian
0.181126,Ovarian
0.515507,Ovarian
0.327813,Ovarian
0.302412,Ovarian
0.542347,Ovarian
0.511830,Ovarian
0.391828,Ovarian
0.404131,Ovarian
0.498045,Ovarian
0.395283,Ovarian
0.606424,Ovarian
0.554597,Ovarian
0.534190,Ovarian
0.364959,Ovarian
0.412353,Ovarian
0.499810,Ovarian
0.396541,Ovarian
0.590210,Ovarian
0.426194,Ovarian
0.393482,Ovarian
0.247368,Ovarian
0.268687,Ovarian
0.442714,Ovarian
0.341202,Ovarian
0.478342,Ovarian
0.395293,Ovarian
0.354690,Ovarian
0.481550,Ovarian
0.204082,Ovarian
0.493469,Ovarian
0.559511,Ovarian
0.201058,Ovarian
0.664559,Ovarian
0.301439,Ovarian
0.496478,Ovarian
0.357688,Ovarian
0.371941,Ovarian
0.370592,Ovarian
0.303030,Ovarian
0.435164,Ovarian
0.385261,Ovarian
0.334769,Ovarian
0.503328,Ovarian
0.284577,Ovarian
0.507509,Ovarian
0.457016,Ovarian
0.386707,Ovarian
0.395974,Ovarian
0.510084,Ovarian
0.412624,Ovarian
0.359701,Ovarian
0.390652,Ovarian
0.353716,Ovarian
0.408175,Ovarian
0.473588,Ovarian
0.246964,Ovarian
0.350918,Ovarian
0.370640,Ovarian
0.424898,Ovarian
0.346453,Ovarian
0.466419,Ovarian
0.269205,Ovarian
0.427411,Ovarian
0.363415,Ovarian
0.395564,Ovarian
0.439987,Ovarian
0.481547,Ovarian
0.444945,Ovarian
0.383030,Ovarian
0.331281,Ovarian
0.499279,Ovarian
0.508653,Ovarian
0.527484,Ovarian
0.511098,Ovarian
0.343533,Ovarian
0.269441,Ovarian
0.417598,Ovarian
0.426974,Ovarian
0.260424,Ovarian
0.626659,Ovarian
0.458745,Ovarian
0.386212,Ovarian
0.438067,Ovarian
0.288922,Ovarian
0.293177,Ovarian
0.420012,Ovarian
0.373677,Ovarian
0.344573,Ovarian
0.455604,Ovarian
0.344522,Ovarian
0.450178,Ovarian
0.661611,Ovarian
0.281264,Ovarian
0.277702,Ovarian
0.304818,Ovarian
0.198319,Ovarian
0.334424,Ovarian
0.300152,Ovarian
0.353176,Ovarian
0.332453,Ovarian
0.499322,Ovarian
0.484933,Ovarian
0.377737,Ovarian
0.300901,Ovarian
0.299882,Ovarian
0.406730,Ovarian
0.309040,Ovarian
0.348801,Ovarian
0.386574,Ovarian
0.581400,Ovarian
0.233127,Ovarian
0.197981,Ovarian
0.505425,Ovarian
0.331875,Ovarian
0.499080,Ovarian
0.379195,Ovarian
0.427888,Ovarian
0.381376,Ovarian
0.496366,Ovarian
0.538579,Ovarian
0.300207,Ovarian
0.416241,Ovarian
0.372294,Ovarian
0.570257,Ovarian
0.330749,Ovarian
0.481228,Ovarian
0.397272,Ovarian
0.264948,Ovarian
0.337307,Ovarian
0.506279,Ovarian
0.536876,Ovarian
0.305336,Ovarian
0.429371,Ovarian
0.399578,Ovarian
0.562438,Ovarian
0.577113,Ovarian
0.420515,Ovarian
0.445038,Ovarian
0.412383,Ovarian
0.421245,Ovarian
0.498291,Ovarian
0.449861,Ovarian
0.356879,Ovarian
0.355546,Ovarian
0.432721,Ovarian
0.501181,Ovarian
0.672662,Ovarian
0.434783,Ovarian
0.414846,Ovarian
0.519575,Ovarian
0.407781,Ovarian
0.574407,Ovarian
0.329170,Ovarian
0.324138,Ovarian
0.431398,Ovarian
0.163280,Ovarian
0.656095,Ovarian
0.263492,Ovarian
0.476630,Ovarian
0.351916,Ovarian
0.365928,Ovarian
0.615397,Ovarian
0.334615,Ovarian
0.506125,Ovarian
0.334238,Ovarian
0.167920,Ovarian
0.312102,Ovarian
0.299806,Ovarian
0.453831,Ovarian
0.633803,Ovarian
0.373253,Ovarian
0.176688,Ovarian
0.522074,Ovarian
0.244872,Ovarian
0.320050,Ovarian
0.315909,Ovarian
0.452579,Ovarian
0.496228,Ovarian
0.407653,Ovarian
0.365420,Ovarian
0.442301,Ovarian
0.291618,Ovarian
0.362361,Ovarian
0.355556,Ovarian
0.354977,Ovarian
0.384213,Ovarian
0.321980,Ovarian
0.338444,Ovarian
0.268615,Ovarian
0.541237,Ovarian
0.488989,Ovarian
0.520040,Ovarian
0.182186,Ovarian
0.371985,Ovarian
0.329758,Ovarian
0.477984,Ovarian
0.399489,Ovarian
0.244673,Ovarian
0.286058,Ovarian
0.431373,Ovarian
0.488105,Ovarian
0.263762,Ovarian
0.383053,Ovarian
0.230964,Ovarian
0.366349,Ovarian
0.238648,Ovarian
0.439943,Ovarian
0.309737,Ovarian
0.414015,Ovarian
0.325082,Ovarian
0.678353,Ovarian
0.388971,Ovarian
0.386826,Ovarian
0.306715,Ovarian
0.426569,Ovarian
0.466249,Ovarian
0.315972,Ovarian
0.582421,Ovarian
0.373655,Ovarian
0.446389,Ovarian
0.550170,Ovarian
0.576929,Ovarian
0.358721,Ovarian
0.414634,Ovarian
0.446616,Ovarian
0.379893,Ovarian
0.277010,Ovarian
0.339298,Ovarian
0.611734,Ovarian
0.453107,Ovarian
0.461892,Ovarian
0.402267,Ovarian
0.477744,Ovarian
0.385248,Ovarian
0.329577,Ovarian
0.391894,Ovarian
0.260304,Ovarian
0.353641,Ovarian
0.440018,Ovarian
0.308065,Ovarian
0.636527,Ovarian
0.366760,Ovarian
0.425950,Ovarian
0.417068,Ovarian
0.506774,Ovarian
0.490034,Ovarian
0.302804,Ovarian
0.219355,Ovarian
0.276540,Ovarian
0.473169,Ovarian
0.304869,Ovarian
0.528784,Ovarian
0.406290,Ovarian
0.384012,Ovarian
0.622211,Ovarian
0.427440,Ovarian
0.273498,Ovarian
0.530303,Ovarian
0.594362,Ovarian
0.200439,Ovarian
0.240135,Ovarian
0.464346,Ovarian
0.431788,Ovarian
0.490642,Ovarian
0.584517,Ovarian
0.500071,Ovarian
0.558647,Ovarian
0.368556,Ovarian
0.626420,Ovarian
0.284005,Ovarian
0.351026,Ovarian
0.365157,Ovarian
0.456430,Ovarian
0.484616,Ovarian
0.509497,Ovarian
0.240603,Ovarian
0.369757,Ovarian
0.421508,Ovarian
0.552309,Ovarian
0.511559,Ovarian
0.601037,Ovarian
0.438104,Ovarian
0.403311,Ovarian
0.549214,Ovarian
0.317949,Ovarian
0.311461,Ovarian
0.506420,Ovarian
0.253659,Ovarian
0.370554,Ovarian
0.207827,Ovarian
0.297405,Ovarian
0.379061,Ovarian
0.424171,Ovarian
0.511202,Ovarian
0.344495,Ovarian
0.272213,Ovarian
0.264919,Ovarian
0.464874,Ovarian
0.288609,Ovarian
0.337426,Ovarian
0.597618,Ovarian
0.389009,Ovarian
0.156322,Ovarian
0.515874,Ovarian
0.376079,Ovarian
0.498977,Ovarian
0.189542,Ovarian
0.586070,Ovarian
0.452412,Ovarian
0.506926,Ovarian
0.542844,Ovarian
0.436767,Ovarian
0.420856,Ovarian
0.448183,Ovarian
0.496108,Ovarian
0.448693,Ovarian
0.256016,Ovarian
0.450725,Ovarian
0.435871,Ovarian
0.341176,Ovarian
0.453767,Ovarian
0.201498,Ovarian
0.588189,Ovarian
0.393717,Ovarian
0.570547,Ovarian
0.488972,Ovarian
0.276780,Ovarian
0.424377,Ovarian
0.480540,Ovarian
0.412845,Ovarian
0.255363,Ovarian
0.431765,Ovarian
0.672565,Ovarian
0.333051,Ovarian
0.509972,Ovarian
0.555164,Ovarian
0.305913,Ovarian
0.531299,Ovarian
0.468970,Ovarian
0.330736,Ovarian
0.411400,Ovarian
0.398339,Ovarian
0.429713,Ovarian
0.337577,Ovarian
0.307225,Ovarian
0.493407,Ovarian
0.650938,Ovarian
0.328381,Ovarian
0.347469,Ovarian
0.306646,Ovarian
0.460878,Ovarian
0.242499,Ovarian
0.311819,Ovarian
0.422244,Ovarian
0.379562,Ovarian
0.300876,Ovarian
0.403704,Ovarian
0.466905,Ovarian
0.342578,Ovarian
0.423887,Ovarian
0.232773,Ovarian
0.596118,Ovarian
0.355000,Ovarian
0.468206,Ovarian
0.430867,Ovarian
0.367420,Ovarian
0.390200,Ovarian
0.318410,Ovarian
0.534684,Ovarian
0.255400,Ovarian
0.343282,Ovarian
0.501455,Ovarian
0.300350,Ovarian
0.517483,Ovarian
0.374397,Ovarian
0.198718,Ovarian
0.296045,Ovarian
0.455041,Ovarian
0.251691,Ovarian
0.481255,Ovarian
0.623210,Ovarian
0.341211,Ovarian
0.351434,Ovarian
0.436198,Ovarian
0.244190,Ovarian
0.429879,Ovarian
0.293652,Ovarian
0.417271,Ovarian
0.288982,Ovarian
0.453886,Ovarian
0.452836,Ovarian
0.431494,Ovarian
0.503744,Ovarian
0.430000,Ovarian
0.578077,Ovarian
0.471391,Ovarian
0.310907,Ovarian
0.508705,Ovarian
0.622927,Ovarian
0.545268,Ovarian
0.643396,Ovarian
0.526785,Ovarian
0.397304,Ovarian
0.369295,Ovarian
0.741388,Ovarian
0.722424,Ovarian
0.610635,Ovarian
0.468264,Ovarian
0.488522,Ovarian
0.252632,Ovarian
0.516323,Ovarian
0.388187,Ovarian
0.566377,Ovarian
0.380028,Ovarian
0.337078,Ovarian
0.425876,Ovarian
0.446857,Ovarian
0.616961,Ovarian
0.346981,Ovarian
0.463584,Ovarian
0.232616,Ovarian
0.382015,Ovarian
0.463807,Ovarian
0.548458,Ovarian
0.198085,Ovarian
0.306367,Ovarian
0.498040,Ovarian
0.461854,Ovarian
0.378693,Ovarian
0.500587,Ovarian
0.521927,Ovarian
0.390526,Ovarian
0.429605,Ovarian
0.431779,Ovarian
0.461545,Ovarian
0.414758,Ovarian
0.301802,Ovarian
0.448484,Ovarian
0.594390,Ovarian
0.481346,Ovarian
0.189055,Ovarian
0.527273,Ovarian
0.368376,Ovarian
0.332796,Ovarian
0.429295,Ovarian
0.449289,Ovarian
0.397382,Ovarian
0.460472,Ovarian
0.420831,Ovarian
0.243434,Ovarian
0.325299,Ovarian
0.417264,Ovarian
0.428323,Ovarian
0.442407,Ovarian
0.371996,Ovarian
0.261950,Ovarian
0.230909,Ovarian
0.415053,Ovarian
0.326543,Ovarian
0.165385,Ovarian
0.357451,Ovarian
0.217255,Ovarian
0.389500,Ovarian
0.642001,Ovarian
0.450698,Ovarian
0.322505,Ovarian
0.429658,Ovarian
0.332115,Ovarian
0.581714,Ovarian
0.227596,Ovarian
0.708787,Ovarian
0.586360,Ovarian
0.375190,Ovarian
0.419127,Ovarian
0.562935,Ovarian
0.396780,Ovarian
0.455094,Ovarian
0.421432,Ovarian
0.374356,Ovarian
0.385850,Ovarian
0.530469,Ovarian
0.425296,Ovarian
0.332123,Ovarian
0.357960,Ovarian
0.356106,Ovarian
0.356879,Ovarian
0.431065,Ovarian
0.337644,Ovarian
0.468309,Ovarian
0.402389,Ovarian
0.502085,Ovarian
0.384921,Ovarian
0.435220,Ovarian
0.356031,Ovarian
0.378641,Ovarian
0.430767,Ovarian
0.484695,Ovarian
0.402257,Ovarian
0.297752,Ovarian
0.592463,Ovarian
0.309822,Ovarian
0.332611,Ovarian
0.625110,Ovarian
0.304210,Ovarian
0.225717,Ovarian
0.473581,Ovarian
0.605299,Ovarian
0.325543,Ovarian
0.401775,Ovarian
0.317369,Ovarian
0.286636,Ovarian
0.299621,Ovarian
0.331363,Ovarian
0.194805,Ovarian
0.472884,Ovarian
0.466622,Ovarian
0.291558,Ovarian
0.219459,Ovarian
0.412649,Ovarian
0.497902,Ovarian
0.601123,Ovarian
0.221289,Ovarian
0.591661,Ovarian
0.375267,Ovarian
0.498080,Ovarian
0.179710,Ovarian
0.447283,Ovarian
0.198990,Ovarian
0.522961,Ovarian
0.360950,Ovarian
0.467980,Ovarian
0.617047,Ovarian
0.260594,Ovarian
0.527808,Ovarian
0.560995,Ovarian
0.518370,Ovarian
0.298750,Ovarian
0.599275,Ovarian
0.300552,Ovarian
0.494508,Ovarian
0.407624,Ovarian
0.496795,Ovarian
0.470432,Ovarian
0.411882,Ovarian
0.385794,Ovarian
0.430658,Ovarian
0.397159,Ovarian
0.496749,Ovarian
0.327068,Ovarian
0.368461,Ovarian
0.346341,Ovarian
0.590574,Ovarian
0.475186,Ovarian
0.461229,Ovarian
0.361894,Ovarian
0.417434,Ovarian
0.428312,Ovarian
0.297072,Ovarian
0.427384,Ovarian
0.468647,Ovarian
0.440483,Ovarian
0.384133,Ovarian
0.307907,Ovarian
0.294568,Ovarian
0.495998,Ovarian
0.584310,Ovarian
0.289116,Ovarian
0.630236,Ovarian
0.271296,Ovarian
0.633193,Ovarian
0.487622,Ovarian
0.417631,Ovarian
0.392377,Ovarian
0.570853,Ovarian
0.391327,Ovarian
0.269998,Ovarian
0.241135,Ovarian
0.211246,Ovarian
0.425902,Ovarian
0.403098,Ovarian
0.493983,Ovarian
0.215686,Ovarian
0.250000,Ovarian
0.662643,Ovarian
0.309819,Ovarian
0.457271,Ovarian
0.465034,Ovarian
0.282097,Ovarian
0.502777,Ovarian
0.328352,Ovarian
0.372022,Ovarian
0.399096,Ovarian
0.550235,Ovarian
0.481232,Ovarian
0.228164,Ovarian
0.514277,Ovarian
0.360394,Ovarian
0.407550,Ovarian
0.568463,Ovarian
0.762438,Ovarian
0.291365,Ovarian
