ClusteringCoefficient,Dataset
0.441704,Breast
0.427050,Breast
0.449328,Breast
0.474033,Breast
0.432251,Breast
0.491113,Breast
0.375514,Breast
0.551266,Breast
0.457476,Breast
0.464156,Breast
0.504619,Breast
0.435751,Breast
0.589506,Breast
0.759406,Breast
0.437995,Breast
0.378478,Breast
0.489575,Breast
0.430145,Breast
0.534714,Breast
0.582904,Breast
0.498682,Breast
0.495455,Breast
0.528922,Breast
0.620957,Breast
0.386997,Breast
0.511950,Breast
0.408290,Breast
0.380445,Breast
0.379695,Breast
0.395273,Breast
0.347010,Breast
0.453806,Breast
0.457750,Breast
0.412779,Breast
0.499323,Breast
0.697807,Breast
0.375992,Breast
0.435814,Breast
0.421209,Breast
0.421789,Breast
0.381533,Breast
0.455514,Breast
0.487571,Breast
0.298676,Breast
0.346003,Breast
0.493070,Breast
0.380708,Breast
0.439435,Breast
0.385705,Breast
0.347871,Breast
0.384722,Breast
0.380227,Breast
0.516092,Breast
0.463335,Breast
0.521573,Breast
0.406411,Breast
0.428008,Breast
0.436720,Breast
0.573252,Breast
0.390379,Breast
0.495332,Breast
0.367854,Breast
0.542566,Breast
0.543973,Breast
0.422294,Breast
0.331113,Breast
0.444820,Breast
0.596584,Breast
0.412473,Breast
0.428778,Breast
0.531170,Breast
0.366769,Breast
0.491736,Breast
0.420907,Breast
0.456469,Breast
0.554084,Breast
0.596573,Breast
0.493002,Breast
0.294092,Breast
0.522134,Breast
0.709801,Breast
0.514527,Breast
0.490968,Breast
0.468241,Breast
0.430201,Breast
0.494329,Breast
0.450428,Breast
0.556589,Breast
0.368111,Breast
0.567212,Breast
0.529201,Breast
0.349510,Breast
0.501434,Breast
0.456243,Breast
0.500802,Breast
0.476839,Breast
0.673296,Breast
0.376466,Breast
0.389831,Breast
0.411961,Breast
0.378141,Breast
0.580267,Breast
0.430912,Breast
0.438655,Breast
0.508616,Breast
0.519033,Breast
0.379310,Breast
0.412253,Breast
0.448467,Breast
0.464820,Breast
0.426092,Breast
0.535876,Breast
0.531575,Breast
0.834138,Breast
0.442803,Breast
0.445408,Breast
0.319449,Breast
0.471666,Breast
0.473437,Breast
0.580102,Breast
0.698607,Breast
0.450762,Breast
0.382903,Breast
0.633005,Breast
0.418620,Breast
0.402287,Breast
0.628862,Breast
0.485380,Breast
0.736557,Breast
0.450026,Breast
0.438087,Breast
0.614339,Breast
0.498690,Breast
0.398833,Breast
0.549111,Breast
0.568741,Breast
0.473333,Breast
0.346154,Breast
0.494075,Breast
0.410780,Breast
0.433824,Breast
0.476772,Breast
0.444488,Breast
0.476501,Breast
0.470057,Breast
0.411534,Breast
0.529274,Breast
0.489483,Breast
0.339298,Breast
0.467458,Breast
0.469195,Breast
0.346958,Breast
0.476127,Breast
0.524518,Breast
0.467674,Breast
0.371469,Breast
0.323421,Breast
0.299271,Breast
0.477875,Breast
0.362900,Breast
0.462946,Breast
0.490733,Breast
0.508006,Breast
0.434613,Breast
0.421078,Breast
0.636126,Breast
0.332468,Breast
0.520238,Breast
0.481796,Breast
0.461972,Breast
0.458359,Breast
0.400088,Breast
0.402130,Breast
0.363189,Breast
0.488622,Breast
0.587112,Breast
0.407277,Breast
0.744505,Breast
0.327273,Breast
0.389917,Breast
0.403124,Breast
0.361884,Breast
0.304194,Breast
0.451477,Breast
0.368032,Breast
0.417810,Breast
0.490433,Breast
0.439343,Breast
0.438964,Breast
0.445977,Breast
0.338567,Breast
0.406957,Breast
0.622861,Breast
0.463297,Breast
0.521075,Breast
0.330601,Breast
0.463058,Breast
0.592476,Breast
0.446112,Breast
0.473049,Breast
0.483642,Breast
0.432865,Breast
0.505900,Breast
0.594618,Breast
0.424441,Breast
0.642130,Breast
0.488251,Breast
0.469499,Breast
0.378578,Breast
0.451245,Breast
0.483493,Breast
0.442513,Breast
0.642629,Breast
0.436282,Breast
0.372980,Breast
0.462293,Breast
0.302247,Breast
0.427098,Breast
0.507525,Breast
0.593078,Breast
0.610707,Breast
0.502325,Breast
0.418978,Breast
0.370096,Breast
0.438452,Breast
0.443576,Breast
0.504284,Breast
0.383873,Breast
0.503039,Breast
0.382393,Breast
0.428285,Breast
0.432054,Breast
0.410010,Breast
0.371892,Breast
0.643494,Breast
0.500665,Breast
0.621030,Breast
0.511484,Breast
0.330661,Breast
0.316497,Breast
0.422957,Breast
0.486492,Breast
0.397294,Breast
0.436124,Breast
0.482846,Breast
0.405572,Breast
0.366735,Breast
0.394619,Breast
0.342249,Breast
0.417798,Breast
0.415217,Breast
0.407978,Breast
0.457216,Breast
0.410073,Breast
0.349908,Breast
0.569532,Breast
0.405123,Breast
0.558606,Breast
0.505630,Breast
0.642409,Breast
0.419221,Breast
0.498061,Breast
0.447083,Breast
0.402521,Breast
0.466897,Breast
0.534550,Breast
0.369523,Breast
0.334445,Breast
0.502426,Breast
0.253535,Breast
0.438969,Breast
0.411261,Breast
0.465873,Breast
0.645741,Breast
0.463547,Breast
0.489567,Breast
0.434712,Breast
0.472816,Breast
0.367715,Breast
0.446222,Breast
0.339572,Breast
0.456483,Breast
0.404959,Breast
0.405541,Breast
0.503553,Breast
0.269272,Breast
0.411670,Breast
0.311312,Breast
0.392288,Breast
0.458942,Breast
0.463496,Breast
0.377893,Breast
0.602892,Breast
0.490535,Breast
0.274284,Breast
0.443160,Breast
0.453059,Breast
0.560624,Breast
0.540392,Breast
0.409014,Breast
0.617005,Breast
0.391390,Breast
0.643337,Breast
0.427547,Breast
0.544906,Breast
0.442845,Breast
0.464481,Breast
0.404462,Breast
0.473578,Breast
0.419662,Breast
0.461740,Breast
0.474364,Breast
0.415984,Breast
0.480321,Breast
0.433941,Breast
0.441180,Breast
0.408546,Breast
0.469331,Breast
0.435497,Breast
0.619226,Breast
0.515113,Breast
0.645022,Breast
0.475282,Breast
0.378910,Breast
0.400412,Breast
0.272727,Breast
0.272059,Breast
0.513797,Breast
0.292433,Breast
0.437276,Breast
0.406357,Breast
0.416207,Breast
0.535573,Breast
0.453002,Breast
0.486899,Breast
0.625851,Breast
0.557607,Breast
0.568116,Breast
0.417751,Breast
0.518447,Breast
0.507608,Breast
0.591689,Breast
0.415021,Breast
0.415133,Breast
0.413068,Breast
0.440992,Breast
0.470999,Breast
0.354222,Breast
0.586151,Breast
0.433390,Breast
0.490931,Breast
0.415440,Breast
0.657738,Breast
0.367351,Breast
0.442575,Breast
0.488324,Breast
0.667008,Breast
0.541001,Breast
0.713892,Breast
0.476010,Breast
0.456708,Breast
0.503788,Breast
0.344478,Breast
0.388412,Breast
0.392032,Breast
0.460193,Breast
0.513797,Breast
0.341907,Breast
0.402586,Breast
0.453618,Breast
0.509126,Breast
0.403843,Breast
0.463746,Breast
0.281918,Breast
0.360011,Breast
0.413557,Breast
0.545822,Breast
0.399812,Breast
0.556074,Breast
0.498188,Breast
0.563938,Breast
0.597964,Breast
0.435033,Breast
0.502153,Breast
0.729113,Breast
0.512010,Breast
0.368293,Breast
0.460598,Breast
0.342031,Breast
0.387088,Breast
0.453370,Breast
0.588914,Breast
0.571831,Breast
0.469907,Breast
0.321639,Breast
0.557876,Breast
0.530879,Breast
0.472912,Breast
0.419159,Breast
0.478459,Breast
0.498351,Breast
0.372091,Breast
0.725163,Breast
0.467425,Breast
0.348310,Breast
0.386547,Breast
0.601808,Breast
0.297633,Breast
0.473076,Breast
0.426512,Breast
0.790684,Breast
0.684930,Breast
0.368112,Breast
0.391056,Breast
0.577138,Breast
0.536930,Breast
0.529551,Breast
0.388712,Breast
0.487931,Breast
0.425578,Breast
0.582426,Breast
0.382619,Breast
0.575646,Breast
0.520876,Breast
0.395175,Breast
0.422535,Breast
0.399353,Breast
0.521212,Breast
0.511287,Breast
0.431777,Breast
0.402379,Breast
0.460903,Breast
0.450508,Breast
0.548639,Breast
0.402281,Breast
0.477168,Breast
0.618091,Breast
0.474300,Breast
0.468783,Breast
0.526210,Breast
0.584489,Breast
0.498498,Breast
0.418585,Breast
0.618413,Breast
0.456673,Breast
0.621429,Breast
0.449897,Breast
0.664200,Breast
0.450560,Breast
0.420397,Breast
0.366483,Breast
0.588827,Breast
0.405378,Breast
0.459741,Breast
0.337815,Breast
0.541523,Breast
0.295869,Breast
0.483487,Breast
0.410900,Breast
0.447915,Breast
0.411837,Breast
0.534364,Breast
0.481473,Breast
0.502206,Breast
0.392734,Breast
0.377198,Breast
0.546730,Breast
0.440837,Breast
0.544002,Breast
0.514339,Breast
0.392127,Breast
0.492185,Breast
0.656987,Breast
0.561215,Breast
0.394177,Breast
0.672193,Breast
0.474443,Breast
0.539817,Breast
0.317472,Breast
0.520918,Breast
0.370784,Breast
0.428599,Breast
0.344069,Breast
0.389283,Breast
0.540244,Breast
0.338235,Breast
0.404503,Breast
0.348366,Breast
0.291494,Breast
0.608941,Breast
0.353659,Breast
0.603193,Breast
0.729320,Breast
0.528325,Breast
0.355024,Breast
0.415399,Breast
0.337772,Breast
0.439875,Breast
0.561402,Breast
0.337266,Breast
0.375583,Breast
0.281265,Breast
0.414050,Breast
0.541538,Breast
0.529320,Breast
0.270855,Breast
0.367589,Breast
0.427078,Breast
0.354747,Breast
0.491644,Breast
0.489068,Breast
0.605053,Breast
0.405562,Breast
0.476597,Breast
0.564877,Breast
0.533228,Breast
0.450775,Breast
0.399146,Breast
0.374112,Breast
0.556644,Breast
0.516301,Breast
0.810055,Breast
0.495386,Breast
0.420459,Breast
0.469226,Breast
0.373688,Breast
0.324652,Breast
0.543017,Breast
0.539143,Breast
0.555904,Breast
0.311123,Breast
0.499239,Breast
0.391667,Breast
0.493413,Breast
0.496527,Breast
0.293626,Breast
0.395056,Breast
0.460113,Breast
0.466086,Breast
0.393980,Breast
0.378766,Breast
0.436676,Breast
0.301568,Breast
0.536158,Breast
0.452998,Breast
0.412328,Breast
0.332396,Breast
0.795607,Breast
0.502222,Breast
0.336085,Breast
0.459397,Breast
0.377991,Breast
0.363927,Breast
0.535325,Breast
0.488279,Breast
0.418644,Breast
0.697357,Breast
0.425029,Breast
0.450197,Breast
0.280258,Breast
0.379728,Breast
0.373548,Breast
0.320813,Breast
0.460625,Breast
0.413241,Breast
0.726248,Breast
0.360788,Breast
0.727343,Breast
0.489489,Breast
0.502277,Breast
0.385575,Breast
0.450811,Breast
0.517701,Breast
0.445992,Breast
0.485948,Breast
0.386555,Breast
0.416381,Breast
0.482063,Breast
0.495450,Breast
0.627964,Breast
0.597599,Breast
0.322745,Breast
0.597870,Breast
0.495423,Breast
0.412879,Breast
0.412221,Breast
0.426584,Breast
0.500607,Breast
0.558149,Breast
0.562464,Breast
0.499046,Breast
0.670892,Breast
0.722265,Breast
0.274995,Breast
0.376760,Breast
0.401949,Breast
0.497472,Breast
0.339483,Breast
0.406013,Breast
0.444361,Breast
0.425758,Breast
0.402776,Breast
0.508755,Breast
0.415236,Breast
0.416217,Breast
0.422574,Breast
0.508365,Breast
0.502636,Breast
0.501834,Breast
0.536817,Breast
0.334347,Breast
0.457463,Breast
0.325640,Breast
0.430195,Breast
0.459825,Breast
0.479488,Breast
0.548984,Breast
0.386054,Breast
0.432924,Breast
0.576876,Breast
0.374895,Breast
0.404807,Breast
0.416265,Breast
0.501501,Breast
0.391715,Breast
0.402822,Breast
0.534644,Breast
0.352653,Breast
0.295221,Breast
0.414311,Breast
0.360478,Breast
0.520064,Breast
0.435036,Breast
0.463333,Breast
0.430991,Breast
0.438779,Breast
0.436008,Breast
0.540522,Breast
0.692121,Breast
0.432156,Breast
0.358420,Breast
0.422792,Breast
0.356817,Breast
0.507553,Breast
0.322000,Breast
0.412810,Breast
0.427791,Breast
0.757170,Breast
0.390656,Breast
0.406281,Breast
0.399225,Breast
0.543209,Breast
0.395398,Breast
0.326961,Breast
0.396199,Breast
0.461515,Breast
0.310169,Breast
0.451851,Breast
0.913876,Breast
0.462045,Breast
0.361992,Breast
0.482379,Breast
0.407529,Breast
0.487038,Breast
0.345198,Breast
0.445601,Breast
0.440226,Breast
0.404721,Breast
0.376430,Breast
0.333278,Breast
0.368294,Breast
0.464799,Breast
0.326149,Breast
0.441980,Breast
0.506334,Breast
0.500363,Breast
0.753768,Breast
0.436613,Breast
0.487619,Breast
0.515901,Breast
0.492143,Breast
0.601241,Breast
0.563077,Breast
0.422387,Breast
0.443654,Breast
0.427998,Breast
0.522480,Breast
0.483542,Breast
0.333851,Breast
0.377560,Breast
0.363707,Breast
0.471928,Breast
0.366684,Breast
0.551282,Breast
0.429840,Breast
0.495238,Breast
0.601683,Breast
0.430516,Breast
0.761665,Breast
0.475240,Breast
0.581556,Breast
0.640628,Breast
0.541452,Breast
0.541373,Breast
0.414165,Breast
0.355163,Breast
0.289467,Breast
0.302897,Breast
0.198381,Breast
0.616219,Breast
0.482661,Breast
0.376271,Breast
0.356320,Breast
0.440631,Breast
0.521719,Breast
0.363681,Breast
0.500621,Breast
0.509108,Breast
0.447412,Breast
0.532183,Breast
0.333333,Breast
0.638849,Breast
0.451671,Breast
0.376150,Breast
0.506662,Breast
0.485613,Breast
0.482283,Breast
0.484031,Breast
0.448640,Breast
0.451487,Breast
0.475450,Breast
0.376923,Breast
0.568346,Breast
0.608602,Breast
0.388506,Breast
0.401450,Breast
0.378338,Breast
0.417271,Breast
0.475072,Breast
0.418610,Breast
0.428129,Breast
0.287923,Breast
0.330630,Breast
0.571989,Breast
0.400559,Breast
0.383086,Breast
0.484839,Breast
0.444494,Breast
0.406304,Breast
0.453393,Breast
0.413243,Breast
0.409753,Breast
0.477008,Breast
0.437879,Breast
0.298211,Breast
0.438008,Breast
0.325539,Breast
0.420444,Breast
0.473062,Breast
0.323661,Breast
0.641741,Breast
0.382572,Breast
0.364963,Breast
0.482823,Breast
0.484297,Breast
0.337196,Breast
0.577990,Breast
0.513123,Breast
0.547746,Breast
0.424359,Breast
0.410931,Breast
0.515605,Breast
0.568026,Breast
0.357231,Breast
0.347271,Breast
0.409524,Breast
0.436557,Breast
0.344516,Breast
0.488324,Breast
0.485153,Breast
0.486980,Breast
0.255370,Breast
0.372067,Breast
0.409496,Breast
0.376077,Breast
0.486744,Breast
0.671866,Breast
0.429372,Breast
0.490450,Breast
0.449398,Breast
0.380914,Breast
0.349081,Breast
0.453832,Breast
0.628383,Breast
0.461176,Breast
0.337198,Breast
0.514442,Breast
0.494947,Breast
0.539603,Breast
0.442933,Breast
0.349271,Breast
0.515660,Breast
0.501374,Breast
0.512977,Breast
0.455624,Breast
0.476653,Breast
0.393740,Breast
0.438198,Breast
0.443402,Breast
0.409530,Breast
0.483320,Breast
0.330494,Breast
0.387693,Breast
0.379370,Breast
0.516667,Breast
0.383136,Breast
0.435491,Breast
0.431406,Breast
0.489065,Breast
0.337816,Breast
0.426544,Breast
0.403265,Breast
0.420288,Breast
0.406844,Breast
0.166667,Breast
0.540515,Breast
0.376446,Breast
0.439010,Breast
0.506299,Breast
0.540847,Breast
0.365149,Breast
0.690056,Breast
0.395228,Breast
0.332234,Breast
0.399476,Breast
0.383333,Breast
0.613535,Breast
0.287929,Breast
0.555391,Breast
0.481953,Breast
0.549522,Breast
0.369151,Breast
0.407006,Breast
0.531416,Breast
0.554765,Breast
0.669528,Breast
0.613316,Breast
0.431068,Breast
0.350481,Breast
0.465630,Breast
0.451897,Breast
0.422282,Breast
0.459087,Breast
0.490468,Breast
0.520194,Breast
0.377396,Breast
0.527225,Breast
0.434884,Breast
0.376855,Breast
0.406350,Breast
0.447688,Breast
0.372900,Breast
0.435285,Breast
0.403297,Breast
0.337901,Breast
0.460936,Breast
0.397276,Breast
0.448250,Breast
0.551378,Breast
0.561658,Breast
0.403899,Breast
0.408280,Breast
0.439157,Breast
0.475247,Breast
0.565982,Breast
0.496862,Breast
0.605372,Breast
0.559835,Breast
0.456378,Breast
0.484160,Breast
0.377860,Breast
0.503304,Breast
0.419389,Breast
0.498653,Breast
0.515091,Breast
0.523431,Breast
0.451550,Breast
0.577835,Breast
0.371301,Breast
0.470918,Breast
0.479260,Breast
0.552619,Breast
0.440687,Breast
0.335686,Breast
0.563181,Breast
0.420394,Breast
0.426669,Breast
0.533879,Breast
0.524200,Breast
0.536285,Breast
0.540917,Breast
0.521212,Breast
0.488061,Breast
0.494797,Breast
0.461381,Breast
0.427263,Breast
0.523499,Breast
0.377342,Breast
0.650740,Breast
0.547169,Breast
0.461577,Breast
0.491277,Breast
0.459014,Breast
0.294136,Breast
0.425835,Breast
0.491449,Breast
0.473333,Breast
0.389617,Breast
0.514401,Breast
0.405106,Breast
0.656409,Breast
0.479082,Breast
0.393666,Breast
0.452525,Breast
0.438219,Breast
0.247619,Breast
0.577418,Breast
0.336898,Breast
0.325945,Breast
0.498016,Breast
0.454157,Breast
0.489928,Breast
0.406725,Breast
0.384591,Breast
0.377999,Breast
0.397896,Breast
0.375202,Breast
0.393302,Breast
0.453215,Breast
0.677440,Breast
0.494143,Breast
0.441747,Breast
0.484574,Breast
0.531686,Breast
0.542648,Breast
0.489549,Breast
0.324297,Breast
0.376459,Breast
0.492686,Breast
0.463474,Breast
0.452919,Breast
0.350186,Breast
0.402893,Breast
0.471650,Breast
0.597570,Breast
0.410016,Breast
0.405101,Breast
0.403167,Breast
0.487408,Breast
0.462328,Breast
0.556209,Breast
0.488846,Breast
0.508817,Breast
0.596472,Breast
0.314705,Breast
0.403636,Breast
0.460029,Breast
0.390283,Breast
0.425669,Breast
0.436053,Breast
0.383498,Breast
0.559216,Breast
0.492855,Breast
0.340825,Breast
0.552341,Breast
0.487006,Breast
0.497458,Breast
0.356667,Breast
0.282135,Breast
0.691057,Breast
0.578304,Breast
0.558455,Breast
0.469673,Breast
0.435616,Breast
0.327039,Breast
0.485757,Breast
0.481889,Breast
0.459021,Breast
0.487214,Breast
0.431262,Breast
0.543125,Breast
0.432668,Breast
0.547289,Breast
0.497287,Breast
0.512516,Breast
0.596470,Breast
0.395473,Breast
0.702946,Breast
0.517089,Breast
0.419533,Breast
0.439102,Breast
0.431936,Breast
0.488608,Breast
0.759490,Breast
0.599902,Breast
0.515957,Breast
0.418289,Breast
0.434012,Breast
0.565683,Breast
0.421877,Breast
0.398895,Breast
0.372886,Breast
0.317883,Breast
0.495759,Breast
0.433292,Breast
0.419364,Breast
0.640506,Breast
0.331189,Breast
0.457092,Breast
0.369122,Breast
0.606659,Breast
0.446933,Breast
0.446431,Breast
0.475316,Breast
0.422250,Breast
0.533565,Breast
0.381068,Breast
0.397749,Breast
0.432172,Breast
0.431263,Breast
0.443172,Breast
0.539953,Breast
0.695565,Breast
0.404740,Breast
0.561164,Breast
0.445723,Breast
0.370965,Breast
0.510526,Breast
0.448687,Breast
0.415282,Breast
0.572556,Breast
0.405770,Breast
0.556617,Breast
0.520787,Breast
0.376843,Breast
0.467512,Breast
0.280297,Breast
0.445951,Breast
0.438444,Breast
0.338482,Breast
0.353561,Breast
0.540016,Breast
0.515253,Breast
0.345027,Breast
0.390440,Breast
0.404052,Breast
0.453515,Breast
0.705762,Breast
0.266667,Breast
0.526875,Breast
0.505564,Breast
0.597006,Breast
0.505427,Breast
0.469786,Breast
0.491863,Breast
0.400116,Breast
0.387978,Breast
0.332962,Breast
0.529925,Breast
0.463116,Breast
0.375447,Breast
0.279988,Breast
0.477028,Breast
0.373479,Breast
0.459635,Breast
0.383367,Breast
0.475512,Breast
0.559208,Breast
0.433160,Breast
0.468822,Breast
0.480438,Breast
0.539050,Breast
0.465393,Breast
0.468583,Breast
0.433919,Breast
0.404510,Breast
0.455014,Breast
0.519761,Breast
0.466852,Breast
0.424157,Breast
0.460980,Breast
0.442948,Breast
0.371187,Breast
0.376608,Breast
0.456834,Breast
0.400163,Breast
0.324484,Breast
0.546323,Breast
0.469918,Breast
0.449343,Breast
0.508784,Breast
0.462987,Breast
0.425441,Breast
0.745696,Breast
0.396689,Breast
0.326291,Breast
0.406321,Breast
0.566574,Breast
0.578484,Breast
0.600136,Breast
0.427926,Breast
0.421621,Breast
0.456705,Breast
0.553695,Breast
0.382945,Breast
0.375772,Breast
0.458109,Breast
0.513131,Breast
0.584770,Breast
0.449854,Breast
0.446423,Breast
0.451492,Breast
0.344161,Breast
0.468215,Breast
0.432114,Breast
0.386390,Breast
0.484601,Breast
0.561497,Breast
0.479677,Breast
0.622269,Breast
0.397626,Breast
0.741575,Breast
0.744505,Breast
0.443676,Breast
0.442049,Breast
0.510659,Breast
0.457495,Breast
0.502883,Breast
0.418493,Breast
0.525220,Breast
0.500597,Breast
0.465942,Breast
0.419411,Breast
0.411033,Breast
0.411791,Breast
0.476432,Breast
0.581600,Breast
0.489474,Breast
0.389760,Breast
0.339781,Breast
0.530091,Breast
0.520647,Breast
0.352088,Breast
0.386613,Breast
0.321677,Breast
0.560142,Breast
0.441707,Breast
0.599325,Breast
0.539966,Breast
0.434991,Breast
0.357643,Breast
0.497152,Breast
0.535616,Breast
0.514950,Breast
0.564369,Breast
0.436708,Breast
0.668067,Breast
0.163399,Breast
0.499273,Breast
0.389702,Breast
0.536322,Breast
0.354306,Breast
0.609308,Breast
0.538476,Breast
0.480144,Breast
0.487191,Breast
0.549924,Breast
0.519182,Breast
0.462005,Breast
0.472957,Breast
0.533276,Breast
0.459012,Breast
0.523175,Breast
0.432101,Breast
0.410022,Breast
0.448757,Breast
0.501709,Breast
0.437024,Breast
0.495345,Breast
0.443372,Breast
0.360196,Breast
0.406281,Breast
0.370868,Breast
0.395785,Breast
0.454388,Breast
0.528792,Breast
0.468088,Breast
0.497191,Breast
0.396613,Breast
0.638655,Breast
0.673212,Breast
0.405640,Breast
0.393819,Breast
0.407140,Breast
0.353944,Breast
0.371382,Breast
0.429933,Breast
0.431362,Breast
0.388697,Breast
0.508187,Breast
0.467897,Breast
0.382678,Breast
0.421232,Breast
0.551888,Breast
0.436020,Breast
0.389848,Breast
0.440284,Breast
0.491789,Breast
0.380979,Breast
0.421487,Breast
0.292099,Breast
0.382088,Breast
0.429563,Breast
0.465308,Breast
0.350314,Breast
0.375727,Breast
0.454440,Breast
0.483296,Breast
0.506290,Breast
0.421402,Breast
0.505518,Breast
0.348583,Breast
0.515950,Breast
0.353941,Breast
0.320497,Breast
0.459175,Breast
0.402827,Breast
0.456674,Breast
0.400621,Breast
0.467894,Breast
0.516910,Breast
0.519068,Breast
0.495400,Breast
0.376453,Breast
0.556225,Breast
0.315227,Breast
0.488304,Breast
0.312782,Breast
0.419668,Breast
0.417395,Breast
0.430259,Breast
0.481233,Breast
0.406114,Breast
0.356351,Breast
0.414840,Breast
0.414700,Breast
0.399246,Breast
0.471014,Breast
0.464897,Breast
0.393481,Breast
0.549206,Breast
0.534722,Breast
0.456740,Breast
0.495145,Breast
0.471129,Breast
0.424266,Breast
0.562963,Breast
0.420235,Breast
0.385645,Breast
0.588654,Breast
0.511262,Breast
0.448233,Breast
0.454325,Breast
0.553702,Breast
0.512428,Breast
0.433648,Breast
0.421305,Breast
0.310807,Breast
0.390513,Breast
0.468397,Breast
0.553134,Breast
0.518729,Breast
0.385589,Breast
0.454315,Breast
0.370324,Breast
0.597154,Breast
0.329876,Breast
0.486483,Breast
0.600087,Breast
0.312380,Breast
0.502529,Breast
0.386512,Breast
0.427469,Breast
0.534048,Breast
0.471213,Breast
0.362718,Breast
0.414719,Breast
0.414541,Breast
0.509391,Breast
0.439101,Breast
0.451479,Breast
0.526802,Breast
0.377240,Breast
0.401616,Breast
0.556501,Breast
0.492980,Breast
0.450742,Breast
0.521102,Breast
0.573440,Breast
0.470347,Breast
0.354578,Breast
0.582856,Breast
0.468013,Breast
0.363435,Breast
0.645894,Breast
0.590260,Breast
0.480734,Breast
0.597894,Breast
0.368909,Breast
0.533717,Breast
0.478315,Breast
0.470891,Breast
0.562620,Breast
0.528629,Breast
0.507584,Breast
0.484905,Breast
0.358316,Breast
0.420953,Breast
0.474823,Breast
0.412040,Breast
0.387073,Breast
0.430385,Breast
0.437526,Breast
0.389305,Breast
0.395632,Breast
0.483046,Breast
0.426683,Breast
0.435620,Breast
0.524249,Breast
0.363616,Breast
0.391882,Breast
0.460674,Breast
0.484555,Breast
0.368477,Breast
0.568957,Breast
0.424190,Breast
0.519760,Breast
0.547166,Breast
0.395553,Breast
0.391079,Breast
0.509203,Breast
0.391661,Breast
0.468210,Breast
0.361985,Breast
0.464227,Breast
0.470533,Breast
0.543720,Breast
0.423947,Breast
0.580851,Breast
0.531424,Breast
0.514375,Breast
0.546751,Breast
0.368123,Breast
0.421795,Breast
0.502070,Breast
0.391457,Breast
0.389481,Breast
0.458019,Breast
0.474427,Breast
0.406104,Breast
0.385562,Breast
0.444810,Breast
0.361110,Breast
0.374076,Breast
0.444172,Breast
0.393854,Breast
0.497073,Breast
0.495314,Breast
0.444855,Breast
0.319377,Breast
0.408066,Breast
0.505186,Breast
0.422848,Breast
0.503609,Breast
0.453917,Breast
0.397531,Breast
0.343835,Breast
0.494376,Breast
0.581880,Breast
0.375348,Breast
0.400175,Breast
0.501375,Breast
0.646809,Breast
0.390992,Breast
0.415992,Breast
0.472222,Breast
0.402197,Breast
0.458552,Breast
0.446924,Breast
0.466322,Breast
0.539660,Breast
0.559006,Breast
0.781723,Breast
0.554098,Breast
0.419454,Breast
0.549347,Breast
0.300000,Breast
0.520675,Breast
0.343065,Breast
0.508287,Breast
0.317277,Breast
0.378739,Breast
0.355625,Breast
0.597687,Breast
0.260000,Breast
0.477580,Breast
0.354178,Breast
0.457753,Breast
0.451988,Breast
0.349974,Breast
0.669227,Breast
0.480418,Breast
0.374788,Breast
0.363700,Breast
0.571383,Breast
0.462566,Breast
0.489294,Breast
0.346592,Breast
0.302929,Breast
0.498420,Breast
0.419467,Breast
0.403980,Breast
0.446649,Breast
0.456804,Breast
0.278540,Breast
0.459245,Breast
0.412500,Breast
0.279227,Breast
0.363597,Breast
0.356434,Breast
0.414122,Breast
0.335022,Breast
0.472111,Breast
0.517691,Breast
0.293478,Breast
0.382025,Breast
0.506767,Breast
0.489220,Breast
0.266268,Breast
0.420082,Breast
0.492314,Breast
0.337430,Breast
0.371406,Breast
0.450195,Breast
0.515177,Breast
0.505594,Breast
0.416970,Breast
0.491762,Breast
0.507283,Breast
0.276301,Breast
0.417330,Breast
0.438038,Breast
0.584821,Breast
0.517317,Breast
0.360057,Breast
0.334095,Breast
0.372556,Breast
0.418598,Breast
0.381531,Breast
0.356282,Breast
0.417763,Breast
0.454094,Breast
0.355612,Breast
0.620629,Breast
0.404154,Breast
0.651758,Breast
0.398557,Breast
0.429350,Breast
0.332619,Breast
0.470200,Breast
0.680796,Breast
0.437851,Breast
0.428918,Breast
0.459695,Breast
0.605388,Breast
0.434642,Breast
0.566581,Breast
0.512529,Breast
0.564211,Breast
0.502080,Breast
0.544271,Breast
0.431435,Breast
0.473685,Breast
0.407667,Breast
0.449995,Breast
0.489889,Breast
0.619041,Breast
0.494117,Breast
0.363946,Breast
0.489342,Breast
0.454630,Breast
0.401261,Breast
0.491806,Breast
0.592191,Breast
0.503115,Breast
0.432378,Breast
0.501427,Breast
0.452465,Breast
0.499146,Breast
0.469437,Breast
0.386681,Breast
0.426131,Breast
0.440617,Breast
0.510261,Breast
0.410344,Breast
0.456945,Breast
0.410780,Breast
0.384693,Breast
0.510644,Breast
0.390708,Breast
0.417143,Breast
0.481140,Breast
0.419253,Breast
0.529727,Breast
0.394290,Breast
0.375814,Breast
0.444049,Breast
0.339177,Breast
0.514784,Breast
0.448928,Breast
0.423106,Breast
0.518883,Breast
0.438303,Breast
0.432794,Breast
0.313180,Breast
0.507870,Breast
0.509048,Breast
0.519368,Breast
0.447892,Breast
0.648253,Breast
0.518646,Breast
0.406319,Breast
0.514589,Breast
0.510958,Breast
0.493438,Breast
0.452031,Breast
0.402861,Breast
0.372024,Breast
0.402396,Breast
0.362444,Breast
0.483004,Breast
0.434320,Breast
0.345636,Breast
